Link;Title;Text;Veröffentlicht;Bild URL;Bild
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/03/betrunkenen-in-gewahrsam-genommen.html;Betrunkenen in Gewahrsam genommen;"<div class=""t"">
	         		<strong><p>Am Freitagabend (05.03.2021) wurde der Stadtpolizei St.Gallen ein stark betrunkener Mann gemeldet, welcher Gäste eines Take-Away Betriebes belästigte. Der 28-Jährige hatte 0.89 mg/l intus und wurde schliesslich aufgrund von Eigengefährdung in polizeilichen Gewahrsam genommen.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/03/betrunkenen-in-gewahrsam-genommen.html"" title=""Interner Link: Betrunkenen in Gewahrsam genommen"">
								<img alt=""Symbolbild"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/03/betrunkenen-in-gewahrsam-genommen/jcr:content/newsdetail/image.originalsize.jpg/Polizeilicher Gewahrsam News.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am Freitagabend um 18.40 Uhr wurde der Stadtpolizei St.Gallen ein Betrunkener gemeldet, welcher die Gäste eines Take-Away Betriebes belästigte und sich den Anweisungen des Personals widersetzte. Der 28-jährige Mann äusserte zudem abstruse Drohungen. Er wurde zwecks Abklärungen auf den Polizeiposten verbracht, wo ihm straffrei rund 4 Gramm Marihuana abgenommen wurden. Eine Atemalkoholprobe ergab 0.89 mg/l. Der 28-Jährige wurde einem Amtsarzt vorgeführt, welcher seine Hafterstehungsfähigkeit bestätigte. Danach wurde er aufgrund von Eigengefährdung in polizeilichen Gewahrsam genommen. Als er am Samstagmorgen wieder nüchtern war, wurde er entlassen. Da er nicht in der Stadt St.Gallen wohnhaft ist, wurde er mit einer 24-stündigen Wegeweisung für das Stadtgebiet belegt.</p>
					
					
					
	         	</div>";2021-03-06T09:42:00+01:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/03/betrunkenen-in-gewahrsam-genommen/jcr:content/newsdetail/image.originalsize.jpg/Polizeilicher Gewahrsam News.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/c76aa0e7c01354c3e8cf31fe9d4d8e88
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/03/innerorts-zu-schnell-unterwegs.html;Innerorts zu schnell unterwegs;"<div class=""t"">
	         		<strong><p>Die Stadtpolizei St.Gallen stellte mittels semistationärer Geschwindigkeitsmessanlage an der Lukasstrasse während eines Wochenendes 95 Geschwindigkeitsübertretungen fest. Zwei Schnellfahrer wurden mit über 100 km/h bei einer erlaubten Höchstgeschwindigkeit von 50 km/h gemessen. Beide werden wegen grober Verletzung der Verkehrsregeln zur Anzeige gebracht.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/03/innerorts-zu-schnell-unterwegs.html"" title=""Interner Link: Innerorts zu schnell unterwegs"">
								<img alt=""Symbolbild: Semistation&auml;re Geschwindigkeitsmessanlage"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/03/innerorts-zu-schnell-unterwegs/jcr:content/newsdetail/image.originalsize.jpg/Semistationäre Geschwindigkeitsmessanlage.png"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am letzten Februarwochenende erfasste eine semistationäre Geschwindigkeitsmessanlage der Stadtpolizei St.Gallen an der Lukasstrasse 95 Fahrzeuge, welche zu schnell unterwegs waren. Am Samstagabend kurz vor 18 Uhr fuhr ein 45-jähriger Lenker mit 102 km/h (netto 98 km/h) an der Messanlage vorbei. Am Sonntagnachmittag kurz nach 16 Uhr erfasste die semistationäre Geschwindigkeitsanlage einen 20-jährigen Autofahrer mit 101 km/h (netto 97 km/h). Erlaubt ist an der Lukasstrasse eine Höchstgeschwindigkeit von 50 km/h. Die beiden Schnellfahrer werden aufgrund grober Verletzung der Verkehrsregeln zur Anzeige gebracht.</p>
					
					
					
	         	</div>";2021-03-03T15:02:00+01:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/03/innerorts-zu-schnell-unterwegs/jcr:content/newsdetail/image.originalsize.jpg/Semistationäre Geschwindigkeitsmessanlage.png;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/7f6d6946678f5ba8e5124bb0d5c219ed
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/03/illegale-party-mit-rund-50-personen-aufgeloest.html;Illegale Party mit rund 50 Personen aufgelöst;"<div class=""t"">
	         		<strong><p>Am Samstagabend (06.03.2021) wurde die Stadtpolizei St.Gallen auf Partylärm im westlichen Stadtzentrum aufmerksam gemacht. Eine Kontrolle vor Ort ergab, dass sich rund 50 Personen in einem Lokal aufgehalten haben und eine illegale Veranstaltung stattfand. Diese wurde durch die Polizei aufgelöst.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/03/illegale-party-mit-rund-50-personen-aufgeloest.html"" title=""Interner Link: Illegale Party mit rund 50 Personen aufgelöst"">
								<img alt=""Polizeiauto"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/03/illegale-party-mit-rund-50-personen-aufgeloest/jcr:content/newsdetail/image.originalsize.jpg/DSC00584.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am Samstagabend gegen 23.30 Uhr erhielt die Stadtpolizei St.Gallen einen Anruf bezüglich Partylärm. Die Einsatzkräfte trafen in einem Lokal im westlichen Stadtzentrum auf rund 50 Personen, die eine illegale Veranstaltung feierten. Mehrere Personen entfernten sich oder versuchten sich zu verstecken. Infolge der Widerhandlung gegen das Bundesgesetz wurden die Personalien der anwesenden Personen aufgenommen und die Veranstaltung aufgelöst. Da noch unklar ist, ob das Lokal geöffnet hatte oder eine private Veranstaltung stattfand, finden weitere Abklärungen statt.</p>
					
					
					
	         	</div>";2021-03-08T11:04:00+01:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/03/illegale-party-mit-rund-50-personen-aufgeloest/jcr:content/newsdetail/image.originalsize.jpg/DSC00584.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/a5c8c3a3cbb680c7609d8938d405c6b8
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/02/mann-belaestigt-passanten-.html;Mann belästigt Passanten;"<div class=""t"">
	         		<strong><p>Gestern (17.02.2021) um kurz vor 13 Uhr wurden Einsatzkräfte der Stadtpolizei St.Gallen auf einen 31-jährigen Mann aufmerksam gemacht, der Passanten belästigte. Eine Personenkontrolle brachte ein Küchenmesser sowie eine Kleinmenge Marihuana hervor. Der Mann wurde angezeigt und ihm eine 30-tägigen Wegweisung ausgesprochen.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/02/mann-belaestigt-passanten-.html"" title=""Interner Link: Mann belästigt Passanten "">
								<img alt=""Polizeiuniform"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/02/mann-belaestigt-passanten-/jcr:content/newsdetail/image.originalsize.jpg/DSC00082.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am Mittwochmittag meldeten Passanten der Stadtpolizei St.Gallen, von einem Mann belästigt worden zu sein. Er habe nach Geld gefragt und nach der Verneinung angefangen wild herumzuschreien sowie mit einem Messer herumzufuchteln. Die Einsatzkräfte der Polizei führten eine Personenkontrolle durch, wobei ein Küchenmesser sowie eine Kleinmenge Marihuana zum Vorschein kamen. Beides wurde ihm abgenommen. Nach weiteren Abklärungen und der Befragung auf der Dienststelle wurde der Mann entlassen. Ihm wurde eine 30-tägige Wegweisung für die Stadt St.Gallen ausgesprochen und er wurde angezeigt.</p>
					
					
					
	         	</div>";2021-02-18T09:55:00+01:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/02/mann-belaestigt-passanten-/jcr:content/newsdetail/image.originalsize.jpg/DSC00082.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/2569a758a976fc4c80f31909d60b2a6a
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/02/frau-faehrt-hydranten-um.html;Frau fährt Hydranten um;"<div class=""t"">
	         		<strong><p>Am Dienstagnachmittag (17.02.2021) um kurz nach 16 Uhr fuhr eine 40-jährige Frau einen Hydranten um. Aufgrund dessen traten grosse Wassermengen aus. Verletzt wurde niemand. An Hydrant und Fahrzeug entstand jedoch ein Sachschaden. </p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/02/frau-faehrt-hydranten-um.html"" title=""Interner Link: Frau fährt Hydranten um"">
								<img alt=""Umgefahrener Hydrant"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/02/frau-faehrt-hydranten-um/jcr:content/newsdetail/image.originalsize.jpg/162808.JPG"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Beim Einparken fuhr eine 40-jährige Lenkerin einen Hydranten am Ende eines Parkfeldes an der Kublystrasse&nbsp;um. Daraufhin traten grosse Wassermengen aus. Neben der Stadtpolizei St.Gallen waren auch die Berufsfeuerwehr St.Gallen und die St.Galler Stadtwerke im Einsatz. Diese verschlossen die Wasserleitungen wieder. Verletzt wurde niemand. Am Personenwagen entstand ein mittlerer Sachschaden. </p>
					
					
					
	         	</div>";2021-02-17T09:27:00+01:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/02/frau-faehrt-hydranten-um/jcr:content/newsdetail/image.originalsize.jpg/162808.JPG;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/61063187e05f4e7d71b79356b3b9baef
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/02/zeugenaufruf--selbstunfall-nach-flucht-vor-einsatzkraeften.html;Zeugenaufruf: Selbstunfall nach Flucht vor Einsatzkräften;"<div class=""t"">
	         		<strong><p>Am frühen Dienstagmorgen (23.02.2021) kam es an der Zwinglistrasse zu einem Selbstunfall. Der Autofahrer floh zuvor vor einer Kontrolle durch die Einsatzkräfte. Dabei verlor er die Kontrolle über sein Fahrzeug und prallte frontal gegen eine Stützmauer. Verletzt wurde niemand. Es entstand ein hoher Sachschaden. Die Polizei sucht Zeugen.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/02/zeugenaufruf--selbstunfall-nach-flucht-vor-einsatzkraeften.html"" title=""Interner Link: Zeugenaufruf: Selbstunfall nach Flucht vor Einsatzkräften"">
								<img alt=""verunfalltes Auto"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/02/zeugenaufruf--selbstunfall-nach-flucht-vor-einsatzkraeften/jcr:content/newsdetail/image.originalsize.jpg/IMG_0012.JPG"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Um 2.20 Uhr fiel einer Patrouille der Stadtpolizei St.Gallen ein schwarzer Mercedes auf. Als sie ihr Fahrzeug wendeten, um das Auto zu kontrollieren,  beschleunigte der Fahrer und entzog sich der Kontrolle. Danach verlor sich die Spur des Autos.</p><p>Rund 30 Minuten später wurde eine Patrouille der Kantonspolizei St.Gallen auf einen Selbstunfall an der Zwinglistrasse aufmerksam. Beim verunfallten Fahrzeug handelte es sich um das Auto, welches die Stadtpolizei zuvor kontrollieren wollte. Das Auto prallte aus noch unklaren Gründen frontal gegen eine Stützmauer. Verletzt wurde niemand. Es entstand jedoch ein hoher Sachschaden.</p><p>Die Polizei sucht nach Zeugen, denen das Fahrzeug aufgefallen ist oder welche Angaben zum Unfall machen können. Hinweise nimmt die Stadtpolizei St.Gallen unter 071 224 60 00 entgegen.</p>
					
					
					
	         	</div>";2021-02-23T14:55:00+01:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/02/zeugenaufruf--selbstunfall-nach-flucht-vor-einsatzkraeften/jcr:content/newsdetail/image.originalsize.jpg/IMG_0012.JPG;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/7c1cc8bd781136e618ed269c99dd33b3
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/02/radfahrerin-stuerzt-mit-e-bike.html;Radfahrerin stürzt mit E-Bike;"<div class=""t"">
	         		<strong><p>Am Mittwochabend (25.02.2021) verunfallte eine Radfahrerin an der Speicherstrasse. Sie kam an den Bordstein der Gleise an und stürzte in Folge dessen. Dabei verletzte sie sich unbestimmt und wurde ins Spital gebracht. Sie wurde als fahrunfähig eingestuft.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/02/radfahrerin-stuerzt-mit-e-bike.html"" title=""Interner Link: Radfahrerin stürzt mit E-Bike"">
								<img alt=""Unfallstelle Speicherstrasse"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/02/radfahrerin-stuerzt-mit-e-bike/jcr:content/newsdetail/image.originalsize.jpg/IMG_0007.JPG"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Die Einsatzkräfte der Stadtpolizei St.Gallen wurden am Mittwochabend kurz nach 22 Uhr zu einem Selbstunfall einer Radfahrerin gerufen. Die 30-jährige Frau verunfallte an der Speicherstrasse, wo sie mit ihrem E-Bike an die Bordsteinkante der Gleise kam und stürzte. Sie verletzte sich dabei unbestimmt und wurde durch die Rettungssanität<a id=""_GoBack"" name=""_GoBack""></a> ins Spital gebracht. Die Radfahrerin wurde als fahrunfähig eingestuft und musste ein Blut- und Urinprobe abgeben.</p>
					
					
					
	         	</div>";2021-02-25T10:10:00+01:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/02/radfahrerin-stuerzt-mit-e-bike/jcr:content/newsdetail/image.originalsize.jpg/IMG_0007.JPG;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/1b455668a7f468223ec5d5f21d22ba92
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/03/selbstunfall-mit-hohem-sachschaden.html;Selbstunfall mit hohem Sachschaden;"<div class=""t"">
	         		<strong><p>Am frühen Samstagmorgen (06.03.2021) ereignete sich in der Stadt St.Gallen ein Selbstunfall. Personen wurden nicht verletzt, es entstand jedoch hoher Sachschaden.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/03/selbstunfall-mit-hohem-sachschaden.html"" title=""Interner Link: Selbstunfall mit hohem Sachschaden"">
								<img alt=""Fahrzeug mit Totalschaden nach Selbstunfall"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/03/selbstunfall-mit-hohem-sachschaden/jcr:content/newsdetail/image.originalsize.jpg/IMG_0021.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am frühen Samstagmorgen um 3.45 Uhr lenkte ein 18-Jähriger ein Auto auf der Ahornstrasse in Richtung Fürstenlandstrasse. Dabei verlor er die Kontrolle über das Fahrzeug und es kam zu einer frontalen Kollision mit einem Brückenpfeiler. Weder der 18-jährige Fahrer noch seine beiden Mitfahrenden wurden verletzt. Es entstand jedoch grosser Sachschaden und das Auto musste abgeschleppt werden.</p>
					
					
					
	         	</div>";2021-03-06T09:37:00+01:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/03/selbstunfall-mit-hohem-sachschaden/jcr:content/newsdetail/image.originalsize.jpg/IMG_0021.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/7c35640f4d6a7889f4e4a6b8c8c5c9ec
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/02/alkoholisierter-lenker-eines-e-trottinetts-angezeigt.html;Alkoholisierter Lenker eines E-Trottinetts angezeigt;"<div class=""t"">
	         		<strong><p>Am frühen Donnerstagmorgen (25.02.2021) wurde ein 21-Jähriger kontrolliert. Er war mit einem E-Trottinett unterwegs. Der junge Erwachsene war alkoholisiert und wurde als fahrunfähig eingestuft. Der Trottinettfahrer wurde angezeigt.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/02/alkoholisierter-lenker-eines-e-trottinetts-angezeigt.html"" title=""Interner Link: Alkoholisierter Lenker eines E-Trottinetts angezeigt"">
								<img alt=""Symbolbild"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/02/alkoholisierter-lenker-eines-e-trottinetts-angezeigt/jcr:content/newsdetail/image.originalsize.jpg/DSC00051.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am frühen Donnerstagmorgen kurz vor 2.30 Uhr fiel ein 21-jähriger Trottinettlenker auf, der alkoholisiert war. Die Polizei stufte ihn als fahrunfähig ein, was eine Atemalkohol-Probe bestätigte. Sie fiel mit einem Wert von 0.72 mg/l aus. Aufgrund des Fahrens in fahrunfähigem Zustand wurde der 21-jährige Schweizer angezeigt.</p><p>Die Stadtpolizei St.Gallen macht darauf aufmerksam, dass auch das Fahren mit einem E-Trottinett bzw. E-Scooter, mit einem Velo oder einem E-Bike ab einem Alkoholwert von 0.25 mg/l verboten ist.</p>
					
					
					
	         	</div>";2021-02-25T10:30:00+01:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/02/alkoholisierter-lenker-eines-e-trottinetts-angezeigt/jcr:content/newsdetail/image.originalsize.jpg/DSC00051.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/9745a854fddafc2e7a1a7f64daa8c486
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/03/fahrunfaehigen-autolenker-mit-knapp-50-gramm-marihuana-angehalte.html;Fahrunfähigen Autolenker mit knapp 50 Gramm Marihuana angehalten;"<div class=""t"">
	         		<strong><p>Einsatzkräfte der Stadtpolizei St.Gallen wurden am Montagabend (08.03.2021) auf einen rasant überholenden Personenwagen aufmerksam. Bei einer Personenkontrolle des Lenkers stellten sie Ausfallerscheinungen fest und stuften den 36-Jährigen als fahrunfähig ein. Des Weiteren wurden die Einsatzkräfte auf 50 Gramm Marihuana im Personenwagen aufmerksam. Es erfolgte die Abnahme einer Blut- und Urinprobe und der Entzug des Führerausweises.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/03/fahrunfaehigen-autolenker-mit-knapp-50-gramm-marihuana-angehalte.html"" title=""Interner Link: Fahrunfähigen Autolenker mit knapp 50 Gramm Marihuana angehalten "">
								<img alt=""Polizeiuniform"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/03/fahrunfaehigen-autolenker-mit-knapp-50-gramm-marihuana-angehalte/jcr:content/newsdetail/image.originalsize.jpg/DSC00082.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am Montagabend kurz nach 20 Uhr wurden zivile Einsatzkräfte der Stadtpolizei St.Gallen auf einen Personenwagen aufmerksam, der sie rasant überholte. Bei der Personenkontrolle des Lenkers wurde dieser, aufgrund von Ausfallerscheinungen, als fahrunfähig eingestuft. Ausserdem wurden die Einsatzkräfte auf knapp 50 Gramm Marihuana aufmerksam, das sich im Fussraum des Fahrzeuges befand. Daraufhin wurde durch die Staatsanwaltschaft St.Gallen eine Blut- und Urinprobe verfügt. Dem 36-Jährigen wurde zudem der Führerausweis abgenommen. Da eine Einvernahme auf dem Polizeiposten aufgrund des Zustandes des Mannes nicht möglich war, wird er zu einem späteren Zeitpunkt vorgeladen.</p>
					
					
					
	         	</div>";2021-03-09T13:15:00+01:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/03/fahrunfaehigen-autolenker-mit-knapp-50-gramm-marihuana-angehalte/jcr:content/newsdetail/image.originalsize.jpg/DSC00082.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/b2ab1eca4173ca4d55a1ebb239109eea
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/02/autolenkerin-wegen-ungenuegender-ladungssicherung-angezeigt.html;Autolenkerin wegen ungenügender Ladungssicherung angezeigt;"<div class=""t"">
	         		<strong><p>Am Montagabend (22.02.2021) wurde im Zuge der Patrouillentätigkeit ein Personenwagen angehalten, bei welchem die Ladung ungenügend gesichert war. Die 55-jährige Lenkerin hatte ein Holzregal im offenen Kofferraum geladen, dass nur leicht mit Gummispanner gesichert war. Sie wurde darauf aufmerksam gemacht und angezeigt. </p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/02/autolenkerin-wegen-ungenuegender-ladungssicherung-angezeigt.html"" title=""Interner Link: Autolenkerin wegen ungenügender Ladungssicherung angezeigt"">
								<img alt=""Auto mit ungen&uuml;gender Ladungssicherung"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/02/autolenkerin-wegen-ungenuegender-ladungssicherung-angezeigt/jcr:content/newsdetail/image.originalsize.jpg/203740.JPG"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Während Patrouillentätigkeiten wurden Einsatzkräfte der Stadtpolizei St.Gallen auf einen Personenwagen aufmerksam. Dieser hatte ein Holzregal im offenen Kofferraum geladen, welches ungenügend mit Gummispannern gesichert war. Die Lenkerin wurde angehalten und auf die ungenügende Ladungssicherung aufmerksam gemacht. Gegen die 55-jährige Schweizerin wurde eine Anzeige erhoben.</p><p><b>Hinweis&nbsp; &nbsp;</b></p><p>Ladungen müssen so gesichert sein, dass niemand gefährdet wird und sie nicht herunterfallen können. Ausserdem müssen überhängende Ladungen bei Tag und Nacht auffällig gekennzeichnet sein. Zudem müssen auch die Beleuchtung und das Kontrollschild ersichtlich sein. Auch die Sicht aus der Frontscheibe, den beiden vorderen Seitenscheiben und auf die Seitenspiegeln muss frei sein. Es darf also beispielsweise nichts auf dem Beifahrersitz transportiert werden, dass die Sicht aus dem Seitenfester verhindert.&nbsp;</p>
					
					
					
	         	</div>";2021-02-23T14:49:00+01:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/02/autolenkerin-wegen-ungenuegender-ladungssicherung-angezeigt/jcr:content/newsdetail/image.originalsize.jpg/203740.JPG;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/2976b339bcfd81d082e2e50bbade9778
https://www.stadt.sg.ch/news/stsg_medienmitteilungen/2021/03/erneuter-gebuehrenerlass-fuer-laeden--gastro-und-taxis.html;Erneuter Gebührenerlass für Läden, Gastro und Taxis;"<div class=""t"">
	         		<strong><p>Die Stadt St.Gallen hat entschieden, infolge der Schliessungen zur Eindämmung der 2. Coronavirus-Welle, Läden, Gastro-Betrieben und Taxi-Unternehmen erneut Gebühren zu erlassen.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_medienmitteilungen/2021/03/erneuter-gebuehrenerlass-fuer-laeden--gastro-und-taxis.html"" title=""Interner Link: Erneuter Gebührenerlass für Läden, Gastro und Taxis"">
								<img alt=""Gartenwirtschaft im P&auml;rkli"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_medienmitteilungen/2021/03/erneuter-gebuehrenerlass-fuer-laeden--gastro-und-taxis/jcr:content/newsdetail/image.originalsize.jpg/Bild MM Erneuter Gebührenerlass für Läden Gastro und Taxi.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Zur Eindämmung der 2. Welle der Corona-Pandemie wurde vom Bundesrat ein Shutdown angeordnet. Infolgedessen waren auch in der Stadt St.Gallen Läden, welche nicht Waren des täglichen Bedarfs verkaufen, vom 18. Januar bis Ende Februar 2021 geschlossen. Gastro-Betriebe mussten bereits am 22. Dezember 2020 schliessen und sind, sofern kein Kantinenbetrieb läuft, auch aktuell noch geschlossen. Es ist unklar, wann diese wieder öffnen können. Die Stadt St.Gallen hat nun entschieden, dass für den Zeitraum der Schliessungen die städtischen Gebühren erlassen werden, sofern solche anfallen. Für Läden entfallen damit beispielweise die Gebühren für Kundenstopper auf öffentlichem Grund vom 18. Januar bis Ende Februar 2021. Für den Gebührenerlass bei den Gastro-Betrieben ist hingegen abzuwarten, wann diese wieder öffnen können. Hier ist unter anderem die Rede von Patentgebühren oder Gebühren zur Nutzung des öffentlichen Raumes, welche üblicherweise ab dem Monat März wieder anfallen. Den Gebührenerlass für Taxi-Unternehmen macht die Stadt St.Gallen von dem Öffnungszeitpunkt der Gastro-Betriebe abhängig. Hier geht es um die Standplatzgebühren der A-Taxis, welche für den entsprechenden Zeitraum erlassen werden sollen. Aktuell werden keine dieser Gebühren in Rechnung gestellt. Dies soll erst erfolgen, wenn Klarheit herrscht, für welche Zeiträume überhaupt Gebühren erhoben werden.</p><p><b>Niederschwellige Unterstützung</b></p><p>Mit diesem erneuten Gebührenerlass will die Stadt St.Gallen im Rahmen ihrer Möglichkeiten sowohl die Läden wie auch die Gastro-Betriebe und Taxi-Unternehmen in dieser schwierigen Zeit unterstützen. An dieser Stelle sei zudem auf die städtische Corona-Anlaufstelle im Rathaus hingewiesen, welche seit Mitte Februar 2021 zu den üblichen Schalteröffnungszeiten eine niederschwellige Beratung anbietet (<a href=""https://www.stadt.sg.ch/news/stsg_medienmitteilungen/2021/02/stadtrat-schafft-corona-anlaufstelle-im-rathaus.html"" target=""_blank"">weitere Informationen zur Corona-Anlaufstelle</a>).</p>
					
					
					
	         	</div>";2021-03-10T07:40:00+01:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_medienmitteilungen/2021/03/erneuter-gebuehrenerlass-fuer-laeden--gastro-und-taxis/jcr:content/newsdetail/image.originalsize.jpg/Bild MM Erneuter Gebührenerlass für Läden Gastro und Taxi.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/fa75da64f69c1ade62f9a8c0c34bd498
